SystemCodeNumber,Occupancy,Capacity,QueueLength,TrafficConditionNearby,rate,Hour,PriceLevel_Model3,Timestamp
BHMNCPNST01,408,485,8,high,0.8412371134020619,12,High,2016-11-26 12:28:00
BHMNCPNST01,418,485,7,high,0.8618556701030928,13,High,2016-11-26 13:01:00
BHMNCPNST01,440,485,8,high,0.9072164948453608,13,High,2016-11-26 13:28:00
BHMNCPNST01,451,485,4,average,0.9298969072164949,14,Low,2016-11-26 14:01:00
BHMNCPNST01,443,485,4,average,0.9134020618556701,14,Low,2016-11-26 14:41:00
BHMNCPNST01,442,485,3,average,0.911340206185567,15,Low,2016-11-26 15:01:00
BHMNCPNST01,460,485,2,low,0.9484536082474226,15,Low,2016-11-26 15:28:00
BHMNCPNST01,465,485,2,low,0.9587628865979382,16,Low,2016-11-26 16:01:00
BHMNCPNST01,467,485,2,low,0.9628865979381444,16,Low,2016-11-26 16:28:00
BHMNCPNST01,264,485,2,low,0.5443298969072164,8,Medium,2016-11-27 08:32:00
BHMNCPNST01,264,485,3,low,0.5443298969072164,8,Medium,2016-11-27 08:32:00
BHMNCPNST01,266,485,2,low,0.5484536082474227,8,Medium,2016-11-27 08:58:00
BHMNCPNST01,265,485,3,low,0.5463917525773195,9,Medium,2016-11-27 09:32:00
BHMNCPNST01,257,485,4,low,0.5298969072164949,9,Medium,2016-11-27 09:58:00
BHMNCPNST01,258,485,5,average,0.5319587628865979,10,Medium,2016-11-27 10:22:00
BHMNCPNST01,259,485,8,high,0.534020618556701,10,Medium,2016-11-27 10:58:00
BHMNCPNST01,257,485,7,average,0.5298969072164949,11,Medium,2016-11-27 11:22:00
BHMNCPNST01,272,485,7,average,0.5608247422680412,11,Medium,2016-11-27 11:55:00
BHMNCPNST01,296,485,7,average,0.6103092783505155,12,Medium,2016-11-27 12:32:00
BHMNCPNST01,306,485,10,high,0.6309278350515464,13,Medium,2016-11-27 13:08:00
BHMNCPNST01,319,485,9,high,0.6577319587628866,13,Medium,2016-11-27 13:32:00
BHMNCPNST01,337,485,5,average,0.6948453608247422,14,Medium,2016-11-27 14:02:00
BHMNCPNST01,343,485,5,average,0.7072164948453609,14,Medium,2016-11-27 14:31:00
BHMNCPNST01,333,485,6,average,0.6865979381443299,14,Medium,2016-11-27 14:58:00
BHMNCPNST01,334,485,4,low,0.688659793814433,15,Medium,2016-11-27 15:25:00
BHMNCPNST01,319,485,3,low,0.6577319587628866,16,Medium,2016-11-27 16:01:00
BHMNCPNST01,301,485,3,low,0.6206185567010309,16,Medium,2016-11-27 16:32:00
BHMNCPNST01,193,485,1,low,0.3979381443298969,7,Medium,2016-11-28 07:42:00
BHMNCPNST01,193,485,2,low,0.3979381443298969,7,Medium,2016-11-28 07:42:00
BHMNCPNST01,193,485,2,low,0.3979381443298969,7,Medium,2016-11-28 07:42:00
BHMNCPNST01,193,485,2,low,0.3979381443298969,7,Medium,2016-11-28 07:42:00
BHMNCPNST01,193,485,1,low,0.3979381443298969,7,Medium,2016-11-28 07:42:00
BHMNCPNST01,250,485,3,average,0.5154639175257731,9,Medium,2016-11-28 09:22:00
BHMNCPNST01,268,485,3,low,0.5525773195876289,9,Medium,2016-11-28 09:42:00
BHMNCPNST01,284,485,2,low,0.5855670103092784,10,Medium,2016-11-28 10:05:00
BHMNCPNST01,300,485,5,high,0.6185567010309279,10,Medium,2016-11-28 10:42:00
BHMNCPNST01,308,485,5,average,0.6350515463917525,11,Medium,2016-11-28 11:12:00
BHMNCPNST01,322,485,5,average,0.6639175257731958,11,Medium,2016-11-28 11:42:00
BHMNCPNST01,321,485,7,high,0.6618556701030928,12,Medium,2016-11-28 12:05:00
BHMNCPNST01,322,485,7,high,0.6639175257731958,13,Medium,2016-11-28 13:02:00
BHMNCPNST01,318,485,7,high,0.6556701030927835,13,Medium,2016-11-28 13:42:00
BHMNCPNST01,310,485,5,high,0.6391752577319587,14,Medium,2016-11-28 14:25:00
BHMNCPNST01,285,485,2,low,0.5876288659793815,15,Medium,2016-11-28 15:35:00
BHMNCPNST01,266,485,3,low,0.5484536082474227,15,Medium,2016-11-28 15:52:00
BHMNCPNST01,245,485,2,low,0.5051546391752577,16,Medium,2016-11-28 16:28:00
BHMNCPNST01,228,485,2,low,0.47010309278350515,7,Medium,2016-11-29 07:55:00
BHMNCPNST01,238,485,2,average,0.49072164948453606,8,Medium,2016-11-29 08:28:00
BHMNCPNST01,247,485,3,average,0.5092783505154639,9,Medium,2016-11-29 09:02:00
BHMNCPNST01,259,485,2,low,0.534020618556701,9,Medium,2016-11-29 09:28:00
BHMNCPNST01,284,485,3,low,0.5855670103092784,10,Medium,2016-11-29 10:01:00
BHMNCPNST01,295,485,3,average,0.6082474226804123,10,Medium,2016-11-29 10:28:00
BHMNCPNST01,313,485,5,average,0.6453608247422681,11,Medium,2016-11-29 11:01:00
BHMNCPNST01,325,485,5,average,0.6701030927835051,11,Medium,2016-11-29 11:28:00
BHMNCPNST01,319,485,5,average,0.6577319587628866,11,Medium,2016-11-29 11:55:00
BHMNCPNST01,320,485,8,high,0.6597938144329897,12,Medium,2016-11-29 12:28:00
BHMNCPNST01,327,485,7,high,0.6742268041237114,13,Medium,2016-11-29 13:02:00
BHMNCPNST01,332,485,7,high,0.6845360824742268,13,Medium,2016-11-29 13:28:00
BHMNCPNST01,336,485,6,high,0.6927835051546392,14,Medium,2016-11-29 14:01:00
BHMNCPNST01,335,485,4,average,0.6907216494845361,14,Medium,2016-11-29 14:22:00
BHMNCPNST01,335,485,4,average,0.6907216494845361,14,Medium,2016-11-29 14:55:00
BHMNCPNST01,308,485,2,low,0.6350515463917525,15,Medium,2016-11-29 15:28:00
BHMNCPNST01,295,485,2,low,0.6082474226804123,16,Medium,2016-11-29 16:02:00
BHMNCPNST01,271,485,2,low,0.5587628865979382,16,Medium,2016-11-29 16:28:00
BHMNCPNST01,203,485,2,average,0.41855670103092785,8,Medium,2016-11-30 08:02:00
BHMNCPNST01,222,485,2,low,0.4577319587628866,8,Medium,2016-11-30 08:28:00
BHMNCPNST01,245,485,2,low,0.5051546391752577,9,Medium,2016-11-30 09:01:00
BHMNCPNST01,269,485,2,low,0.554639175257732,9,Medium,2016-11-30 09:28:00
BHMNCPNST01,301,485,3,low,0.6206185567010309,10,Medium,2016-11-30 10:01:00
BHMNCPNST01,317,485,3,low,0.6536082474226804,10,Medium,2016-11-30 10:28:00
BHMNCPNST01,329,485,4,average,0.6783505154639176,10,Medium,2016-11-30 10:55:00
BHMNCPNST01,337,485,5,average,0.6948453608247422,11,Medium,2016-11-30 11:22:00
BHMNCPNST01,342,485,7,high,0.7051546391752578,12,Medium,2016-11-30 12:01:00
BHMNCPNST01,348,485,5,average,0.7175257731958763,12,Medium,2016-11-30 12:28:00
BHMNCPNST01,336,485,4,average,0.6927835051546392,13,Medium,2016-11-30 13:01:00
BHMNCPNST01,325,485,7,high,0.6701030927835051,13,Medium,2016-11-30 13:28:00
BHMNCPNST01,332,485,4,average,0.6845360824742268,14,Medium,2016-11-30 14:01:00
BHMNCPNST01,318,485,6,high,0.6556701030927835,14,Medium,2016-11-30 14:28:00
BHMNCPNST01,308,485,2,low,0.6350515463917525,15,Medium,2016-11-30 15:01:00
BHMNCPNST01,299,485,2,low,0.6164948453608248,15,Medium,2016-11-30 15:28:00
BHMNCPNST01,280,485,2,low,0.5773195876288659,16,Medium,2016-11-30 16:01:00
BHMNCPNST01,262,485,1,low,0.5402061855670103,16,Medium,2016-11-30 16:28:00
BHMNCPNST01,221,485,2,low,0.4556701030927835,8,Medium,2016-12-01 08:05:00
BHMNCPNST01,228,485,2,low,0.47010309278350515,8,Medium,2016-12-01 08:25:00
BHMNCPNST01,245,485,2,average,0.5051546391752577,8,Medium,2016-12-01 08:58:00
BHMNCPNST01,265,485,3,average,0.5463917525773195,9,Medium,2016-12-01 09:25:00
BHMNCPNST01,298,485,2,low,0.6144329896907217,9,Medium,2016-12-01 09:58:00
BHMNCPNST01,328,485,4,average,0.6762886597938145,10,Medium,2016-12-01 10:25:00
BHMNCPNST01,346,485,4,average,0.7134020618556701,10,Medium,2016-12-01 10:52:00
BHMNCPNST01,364,485,5,average,0.7505154639175258,11,Low,2016-12-01 11:32:00
BHMNCPNST01,366,485,4,average,0.7546391752577319,11,Low,2016-12-01 11:58:00
BHMNCPNST01,360,485,6,average,0.7422680412371134,12,Medium,2016-12-01 12:25:00
BHMNCPNST01,360,485,8,high,0.7422680412371134,12,Medium,2016-12-01 12:58:00
BHMNCPNST01,375,485,7,high,0.7731958762886598,13,High,2016-12-01 13:25:00
BHMNCPNST01,381,485,5,average,0.7855670103092783,13,Low,2016-12-01 13:58:00
BHMNCPNST01,378,485,4,average,0.7793814432989691,14,Low,2016-12-01 14:18:00
BHMNCPNST01,368,485,4,average,0.7587628865979381,14,Low,2016-12-01 14:58:00
BHMNCPNST01,347,485,3,low,0.7154639175257732,15,Medium,2016-12-01 15:25:00
BHMNCPNST01,331,485,3,low,0.6824742268041237,15,Medium,2016-12-01 15:58:00
BHMNCPNST01,321,485,2,low,0.6618556701030928,16,Medium,2016-12-01 16:25:00
BHMNCPNST01,207,485,1,low,0.4268041237113402,7,Medium,2016-12-02 07:55:00
BHMNCPNST01,206,485,2,low,0.4247422680412371,8,Medium,2016-12-02 08:21:00
BHMNCPNST01,214,485,2,low,0.44123711340206184,9,Medium,2016-12-02 09:01:00
BHMNCPNST01,226,485,2,low,0.465979381443299,9,Medium,2016-12-02 09:28:00
BHMNCPNST01,232,485,3,low,0.47835051546391755,10,Medium,2016-12-02 10:02:00
BHMNCPNST01,230,485,3,low,0.4742268041237113,10,Medium,2016-12-02 10:28:00
BHMNCPNST01,225,485,4,average,0.4639175257731959,11,Medium,2016-12-02 11:01:00
BHMNCPNST01,226,485,5,average,0.465979381443299,11,Medium,2016-12-02 11:28:00
BHMNCPNST01,232,485,5,average,0.47835051546391755,11,Medium,2016-12-02 11:55:00
BHMNCPNST01,231,485,7,high,0.4762886597938144,12,Medium,2016-12-02 12:28:00
BHMNCPNST01,234,485,7,high,0.4824742268041237,12,Medium,2016-12-02 12:58:00
BHMNCPNST01,236,485,6,high,0.4865979381443299,13,Medium,2016-12-02 13:25:00
BHMNCPNST01,243,485,5,average,0.5010309278350515,13,Medium,2016-12-02 13:58:00
BHMNCPNST01,241,485,4,average,0.49690721649484537,14,Medium,2016-12-02 14:25:00
BHMNCPNST01,234,485,4,average,0.4824742268041237,14,Medium,2016-12-02 14:58:00
BHMNCPNST01,222,485,2,low,0.4577319587628866,15,Medium,2016-12-02 15:31:00
BHMNCPNST01,197,485,2,low,0.4061855670103093,15,Medium,2016-12-02 15:58:00
BHMNCPNST01,185,485,1,low,0.38144329896907214,16,Medium,2016-12-02 16:32:00
BHMNCPNST01,136,485,2,low,0.2804123711340206,7,Low,2016-12-05 07:56:00
BHMNCPNST01,150,485,2,low,0.30927835051546393,8,Medium,2016-12-05 08:29:00
BHMNCPNST01,157,485,3,low,0.3237113402061856,9,Medium,2016-12-05 09:02:00
BHMNCPNST01,173,485,3,low,0.35670103092783506,9,Medium,2016-12-05 09:29:00
BHMNCPNST01,192,485,4,low,0.3958762886597938,10,Medium,2016-12-05 10:03:00
BHMNCPNST01,203,485,4,low,0.41855670103092785,10,Medium,2016-12-05 10:29:00
BHMNCPNST01,223,485,5,average,0.45979381443298967,10,Medium,2016-12-05 10:56:00
BHMNCPNST01,229,485,5,average,0.47216494845360824,11,Medium,2016-12-05 11:29:00
BHMNCPNST01,234,485,6,average,0.4824742268041237,11,Medium,2016-12-05 11:56:00
BHMNCPNST01,241,485,10,high,0.49690721649484537,12,Medium,2016-12-05 12:29:00
BHMNCPNST01,241,485,10,high,0.49690721649484537,13,Medium,2016-12-05 13:02:00
BHMNCPNST01,243,485,9,high,0.5010309278350515,13,Medium,2016-12-05 13:29:00
BHMNCPNST01,241,485,5,average,0.49690721649484537,14,Medium,2016-12-05 14:02:00
BHMNCPNST01,225,485,6,average,0.4639175257731959,14,Medium,2016-12-05 14:29:00
BHMNCPNST01,222,485,3,low,0.4577319587628866,15,Medium,2016-12-05 15:02:00
BHMNCPNST01,211,485,3,low,0.4350515463917526,15,Medium,2016-12-05 15:29:00
BHMNCPNST01,202,485,2,low,0.41649484536082476,16,Medium,2016-12-05 16:02:00
BHMNCPNST01,185,485,2,low,0.38144329896907214,16,Medium,2016-12-05 16:29:00
BHMNCPNST01,157,485,1,low,0.3237113402061856,7,Medium,2016-12-06 07:56:00
BHMNCPNST01,168,485,1,low,0.3463917525773196,8,Medium,2016-12-06 08:29:00
BHMNCPNST01,184,485,3,low,0.37938144329896906,8,Medium,2016-12-06 08:56:00
BHMNCPNST01,206,485,2,low,0.4247422680412371,9,Medium,2016-12-06 09:29:00
BHMNCPNST01,237,485,3,low,0.488659793814433,10,Medium,2016-12-06 10:02:00
BHMNCPNST01,253,485,3,low,0.5216494845360825,10,Medium,2016-12-06 10:29:00
BHMNCPNST01,264,485,4,average,0.5443298969072164,11,Medium,2016-12-06 11:02:00
BHMNCPNST01,275,485,5,average,0.5670103092783505,11,Medium,2016-12-06 11:29:00
BHMNCPNST01,282,485,5,average,0.5814432989690722,11,Medium,2016-12-06 11:56:00
BHMNCPNST01,289,485,7,high,0.5958762886597938,12,Medium,2016-12-06 12:29:00
BHMNCPNST01,290,485,8,high,0.5979381443298969,12,Medium,2016-12-06 12:56:00
BHMNCPNST01,296,485,7,high,0.6103092783505155,13,Medium,2016-12-06 13:29:00
BHMNCPNST01,301,485,6,high,0.6206185567010309,14,Medium,2016-12-06 14:02:00
BHMNCPNST01,290,485,4,average,0.5979381443298969,14,Medium,2016-12-06 14:29:00
BHMNCPNST01,279,485,2,average,0.5752577319587628,15,Medium,2016-12-06 15:02:00
BHMNCPNST01,261,485,2,low,0.5381443298969072,15,Medium,2016-12-06 15:29:00
BHMNCPNST01,238,485,3,low,0.49072164948453606,15,Medium,2016-12-06 15:56:00
BHMNCPNST01,207,485,1,low,0.4268041237113402,16,Medium,2016-12-06 16:29:00
BHMNCPNST01,162,485,1,low,0.334020618556701,7,Medium,2016-12-07 07:59:00
BHMNCPNST01,172,485,2,low,0.354639175257732,8,Medium,2016-12-07 08:26:00
BHMNCPNST01,186,485,2,average,0.3835051546391753,8,Medium,2016-12-07 08:52:00
BHMNCPNST01,205,485,2,low,0.422680412371134,9,Medium,2016-12-07 09:26:00
BHMNCPNST01,225,485,2,low,0.4639175257731959,9,Medium,2016-12-07 09:59:00
BHMNCPNST01,241,485,3,low,0.49690721649484537,10,Medium,2016-12-07 10:26:00
BHMNCPNST01,273,485,3,average,0.5628865979381443,10,Medium,2016-12-07 10:59:00
BHMNCPNST01,284,485,5,average,0.5855670103092784,11,Medium,2016-12-07 11:19:00
BHMNCPNST01,298,485,5,average,0.6144329896907217,11,Medium,2016-12-07 11:59:00
BHMNCPNST01,306,485,7,high,0.6309278350515464,12,Medium,2016-12-07 12:19:00
BHMNCPNST01,320,485,8,high,0.6597938144329897,12,Medium,2016-12-07 12:59:00
BHMNCPNST01,333,485,7,high,0.6865979381443299,13,Medium,2016-12-07 13:26:00
BHMNCPNST01,342,485,5,average,0.7051546391752578,13,Medium,2016-12-07 13:59:00
BHMNCPNST01,345,485,4,average,0.711340206185567,14,Medium,2016-12-07 14:26:00
BHMNCPNST01,329,485,6,high,0.6783505154639176,14,Medium,2016-12-07 14:59:00
BHMNCPNST01,318,485,3,average,0.6556701030927835,15,Medium,2016-12-07 15:32:00
BHMNCPNST01,307,485,3,average,0.6329896907216495,15,Medium,2016-12-07 15:59:00
BHMNCPNST01,286,485,1,low,0.5896907216494846,16,Medium,2016-12-07 16:32:00
BHMNCPNST01,179,485,2,average,0.36907216494845363,7,Medium,2016-12-08 07:59:00
BHMNCPNST01,188,485,1,low,0.38762886597938145,8,Medium,2016-12-08 08:26:00
BHMNCPNST01,202,485,2,low,0.41649484536082476,8,Medium,2016-12-08 08:59:00
BHMNCPNST01,229,485,2,low,0.47216494845360824,9,Medium,2016-12-08 09:26:00
BHMNCPNST01,278,485,2,low,0.5731958762886598,9,Medium,2016-12-08 09:59:00
BHMNCPNST01,312,485,4,average,0.643298969072165,10,Medium,2016-12-08 10:32:00
BHMNCPNST01,326,485,4,average,0.6721649484536083,10,Medium,2016-12-08 10:59:00
BHMNCPNST01,345,485,5,average,0.711340206185567,11,Medium,2016-12-08 11:32:00
BHMNCPNST01,344,485,5,average,0.709278350515464,11,Medium,2016-12-08 11:59:00
BHMNCPNST01,347,485,8,high,0.7154639175257732,12,Medium,2016-12-08 12:25:00
BHMNCPNST01,355,485,6,average,0.7319587628865979,12,Medium,2016-12-08 12:59:00
BHMNCPNST01,342,485,7,high,0.7051546391752578,13,Medium,2016-12-08 13:25:00
BHMNCPNST01,342,485,7,high,0.7051546391752578,13,Medium,2016-12-08 13:59:00
BHMNCPNST01,340,485,3,average,0.7010309278350515,14,Medium,2016-12-08 14:26:00
BHMNCPNST01,323,485,4,average,0.6659793814432989,14,Medium,2016-12-08 14:59:00
BHMNCPNST01,321,485,2,low,0.6618556701030928,15,Medium,2016-12-08 15:26:00
BHMNCPNST01,292,485,2,low,0.6020618556701031,15,Medium,2016-12-08 15:59:00
BHMNCPNST01,277,485,2,low,0.5711340206185567,16,Medium,2016-12-08 16:32:00
BHMNCPNST01,245,485,2,low,0.5051546391752577,8,Medium,2016-12-09 08:02:00
BHMNCPNST01,255,485,1,low,0.5257731958762887,8,Medium,2016-12-09 08:29:00
BHMNCPNST01,258,485,2,low,0.5319587628865979,8,Medium,2016-12-09 08:55:00
BHMNCPNST01,267,485,2,low,0.5505154639175258,9,Medium,2016-12-09 09:29:00
BHMNCPNST01,275,485,2,low,0.5670103092783505,9,Medium,2016-12-09 09:55:00
BHMNCPNST01,275,485,3,low,0.5670103092783505,10,Medium,2016-12-09 10:29:00
BHMNCPNST01,275,485,4,average,0.5670103092783505,10,Medium,2016-12-09 10:56:00
BHMNCPNST01,275,485,5,average,0.5670103092783505,11,Medium,2016-12-09 11:29:00
BHMNCPNST01,274,485,7,high,0.5649484536082474,11,Medium,2016-12-09 11:56:00
BHMNCPNST01,276,485,8,high,0.5690721649484536,12,Medium,2016-12-09 12:29:00
BHMNCPNST01,284,485,7,high,0.5855670103092784,13,Medium,2016-12-09 13:02:00
BHMNCPNST01,287,485,7,high,0.5917525773195876,13,Medium,2016-12-09 13:29:00
BHMNCPNST01,278,485,4,average,0.5731958762886598,14,Medium,2016-12-09 14:02:00
BHMNCPNST01,265,485,4,average,0.5463917525773195,14,Medium,2016-12-09 14:29:00
BHMNCPNST01,261,485,4,average,0.5381443298969072,14,Medium,2016-12-09 14:56:00
BHMNCPNST01,249,485,2,low,0.51340206185567,15,Medium,2016-12-09 15:29:00
BHMNCPNST01,245,485,3,average,0.5051546391752577,16,Medium,2016-12-09 16:02:00
BHMNCPNST01,231,485,2,low,0.4762886597938144,16,Medium,2016-12-09 16:29:00
BHMNCPNST01,212,485,2,low,0.43711340206185567,7,Medium,2016-12-10 07:45:00
BHMNCPNST01,212,485,2,low,0.43711340206185567,8,Medium,2016-12-10 08:12:00
BHMNCPNST01,215,485,2,low,0.44329896907216493,9,Medium,2016-12-10 09:02:00
BHMNCPNST01,213,485,2,low,0.43917525773195876,9,Medium,2016-12-10 09:29:00
BHMNCPNST01,215,485,2,low,0.44329896907216493,9,Medium,2016-12-10 09:55:00
BHMNCPNST01,215,485,3,low,0.44329896907216493,10,Medium,2016-12-10 10:29:00
BHMNCPNST01,213,485,5,average,0.43917525773195876,11,Medium,2016-12-10 11:02:00
BHMNCPNST01,223,485,4,average,0.45979381443298967,11,Medium,2016-12-10 11:29:00
BHMNCPNST01,241,485,7,high,0.49690721649484537,12,Medium,2016-12-10 12:02:00
BHMNCPNST01,269,485,8,high,0.554639175257732,12,Medium,2016-12-10 12:29:00
BHMNCPNST01,294,485,7,high,0.6061855670103092,12,Medium,2016-12-10 12:55:00
BHMNCPNST01,329,485,7,high,0.6783505154639176,13,Medium,2016-12-10 13:29:00
BHMNCPNST01,350,485,5,average,0.7216494845360825,13,Medium,2016-12-10 13:56:00
BHMNCPNST01,365,485,4,average,0.7525773195876289,14,Low,2016-12-10 14:22:00
BHMNCPNST01,367,485,4,average,0.756701030927835,14,Low,2016-12-10 14:59:00
BHMNCPNST01,367,485,3,average,0.756701030927835,15,Low,2016-12-10 15:25:00
BHMNCPNST01,364,485,2,low,0.7505154639175258,15,Low,2016-12-10 15:59:00
BHMNCPNST01,344,485,1,low,0.709278350515464,16,Medium,2016-12-10 16:25:00
BHMNCPNST01,225,485,2,low,0.4639175257731959,8,Medium,2016-12-11 08:02:00
BHMNCPNST01,227,485,3,low,0.46804123711340206,8,Medium,2016-12-11 08:15:00
BHMNCPNST01,229,485,3,low,0.47216494845360824,8,Medium,2016-12-11 08:59:00
BHMNCPNST01,230,485,4,average,0.4742268041237113,9,Medium,2016-12-11 09:26:00
BHMNCPNST01,227,485,4,average,0.46804123711340206,9,Medium,2016-12-11 09:59:00
BHMNCPNST01,227,485,4,low,0.46804123711340206,10,Medium,2016-12-11 10:25:00
BHMNCPNST01,225,485,5,average,0.4639175257731959,10,Medium,2016-12-11 10:59:00
BHMNCPNST01,245,485,6,average,0.5051546391752577,11,Medium,2016-12-11 11:26:00
BHMNCPNST01,268,485,7,average,0.5525773195876289,11,Medium,2016-12-11 11:59:00
BHMNCPNST01,287,485,11,high,0.5917525773195876,12,Medium,2016-12-11 12:32:00
BHMNCPNST01,290,485,10,high,0.5979381443298969,13,Medium,2016-12-11 13:05:00
BHMNCPNST01,307,485,10,high,0.6329896907216495,13,Medium,2016-12-11 13:26:00
BHMNCPNST01,335,485,8,average,0.6907216494845361,13,Medium,2016-12-11 13:59:00
BHMNCPNST01,336,485,5,average,0.6927835051546392,14,Medium,2016-12-11 14:32:00
BHMNCPNST01,337,485,5,average,0.6948453608247422,14,Medium,2016-12-11 14:59:00
BHMNCPNST01,329,485,3,low,0.6783505154639176,15,Medium,2016-12-11 15:25:00
BHMNCPNST01,299,485,3,low,0.6164948453608248,15,Medium,2016-12-11 15:59:00
BHMNCPNST01,280,485,3,low,0.5773195876288659,16,Medium,2016-12-11 16:25:00
BHMNCPNST01,158,485,2,low,0.32577319587628867,8,Medium,2016-12-12 08:02:00
BHMNCPNST01,171,485,2,low,0.3525773195876289,8,Medium,2016-12-12 08:29:00
BHMNCPNST01,188,485,2,low,0.38762886597938145,9,Medium,2016-12-12 09:02:00
BHMNCPNST01,204,485,2,low,0.42061855670103093,9,Medium,2016-12-12 09:29:00
BHMNCPNST01,232,485,3,low,0.47835051546391755,10,Medium,2016-12-12 10:02:00
BHMNCPNST01,247,485,2,low,0.5092783505154639,10,Medium,2016-12-12 10:29:00
BHMNCPNST01,256,485,6,average,0.5278350515463918,11,Medium,2016-12-12 11:02:00
BHMNCPNST01,271,485,5,average,0.5587628865979382,11,Medium,2016-12-12 11:29:00
BHMNCPNST01,279,485,5,average,0.5752577319587628,11,Medium,2016-12-12 11:55:00
BHMNCPNST01,285,485,8,high,0.5876288659793815,12,Medium,2016-12-12 12:29:00
BHMNCPNST01,284,485,6,average,0.5855670103092784,12,Medium,2016-12-12 12:56:00
BHMNCPNST01,286,485,7,high,0.5896907216494846,13,Medium,2016-12-12 13:29:00
BHMNCPNST01,282,485,5,high,0.5814432989690722,14,Medium,2016-12-12 14:02:00
BHMNCPNST01,283,485,4,average,0.5835051546391753,14,Medium,2016-12-12 14:29:00
BHMNCPNST01,282,485,4,average,0.5814432989690722,14,Medium,2016-12-12 14:55:00
BHMNCPNST01,282,485,3,average,0.5814432989690722,15,Medium,2016-12-12 15:29:00
BHMNCPNST01,282,485,3,average,0.5814432989690722,15,Medium,2016-12-12 15:56:00
BHMNCPNST01,276,485,2,low,0.5690721649484536,16,Medium,2016-12-12 16:29:00
BHMNCPNST01,193,485,2,low,0.3979381443298969,8,Medium,2016-12-13 08:02:00
BHMNCPNST01,201,485,2,low,0.4144329896907217,8,Medium,2016-12-13 08:29:00
BHMNCPNST01,219,485,2,low,0.4515463917525773,9,Medium,2016-12-13 09:02:00
BHMNCPNST01,235,485,2,low,0.4845360824742268,9,Medium,2016-12-13 09:29:00
BHMNCPNST01,254,485,2,low,0.5237113402061856,9,Medium,2016-12-13 09:55:00
BHMNCPNST01,274,485,3,low,0.5649484536082474,10,Medium,2016-12-13 10:29:00
BHMNCPNST01,285,485,7,high,0.5876288659793815,11,Medium,2016-12-13 11:02:00
BHMNCPNST01,288,485,5,average,0.5938144329896907,11,Medium,2016-12-13 11:29:00
BHMNCPNST01,297,485,7,high,0.6123711340206186,12,Medium,2016-12-13 12:02:00
BHMNCPNST01,307,485,8,high,0.6329896907216495,12,Medium,2016-12-13 12:29:00
BHMNCPNST01,304,485,6,high,0.6268041237113402,13,Medium,2016-12-13 13:02:00
BHMNCPNST01,309,485,4,average,0.6371134020618556,13,Medium,2016-12-13 13:55:00
BHMNCPNST01,291,485,4,average,0.6,14,Medium,2016-12-13 14:29:00
BHMNCPNST01,283,485,6,high,0.5835051546391753,14,Medium,2016-12-13 14:56:00
BHMNCPNST01,270,485,2,low,0.5567010309278351,15,Medium,2016-12-13 15:28:00
BHMNCPNST01,264,485,2,low,0.5443298969072164,16,Medium,2016-12-13 16:02:00
BHMNCPNST01,255,485,2,low,0.5257731958762887,16,Medium,2016-12-13 16:29:00
BHMNCPNST01,197,485,2,low,0.4061855670103093,7,Medium,2016-12-14 07:55:00
BHMNCPNST01,205,485,3,low,0.422680412371134,8,Medium,2016-12-14 08:43:00
BHMNCPNST01,212,485,2,average,0.43711340206185567,9,Medium,2016-12-14 09:03:00
BHMNCPNST01,217,485,2,low,0.44742268041237115,9,Medium,2016-12-14 09:29:00
BHMNCPNST01,237,485,3,low,0.488659793814433,10,Medium,2016-12-14 10:02:00
BHMNCPNST01,248,485,4,average,0.511340206185567,10,Medium,2016-12-14 10:30:00
BHMNCPNST01,257,485,7,high,0.5298969072164949,11,Medium,2016-12-14 11:30:00
BHMNCPNST01,267,485,7,high,0.5505154639175258,12,Medium,2016-12-14 12:02:00
BHMNCPNST01,262,485,7,high,0.5402061855670103,12,Medium,2016-12-14 12:30:00
BHMNCPNST01,267,485,5,average,0.5505154639175258,13,Medium,2016-12-14 13:03:00
BHMNCPNST01,273,485,7,high,0.5628865979381443,13,Medium,2016-12-14 13:29:00
BHMNCPNST01,302,485,4,average,0.622680412371134,14,Medium,2016-12-14 14:03:00
BHMNCPNST01,305,485,3,average,0.6288659793814433,14,Medium,2016-12-14 14:30:00
BHMNCPNST01,303,485,5,high,0.6247422680412371,14,Medium,2016-12-14 14:56:00
BHMNCPNST01,285,485,2,low,0.5876288659793815,15,Medium,2016-12-14 15:30:00
BHMNCPNST01,279,485,2,low,0.5752577319587628,15,Medium,2016-12-14 15:56:00
BHMNCPNST01,264,485,3,average,0.5443298969072164,16,Medium,2016-12-14 16:30:00
BHMNCPNST01,204,485,2,low,0.42061855670103093,7,Medium,2016-12-15 07:43:00
BHMNCPNST01,220,485,3,low,0.4536082474226804,8,Medium,2016-12-15 08:30:00
BHMNCPNST01,228,485,2,low,0.47010309278350515,9,Medium,2016-12-15 09:03:00
BHMNCPNST01,243,485,3,average,0.5010309278350515,9,Medium,2016-12-15 09:30:00
BHMNCPNST01,265,485,2,low,0.5463917525773195,9,Medium,2016-12-15 09:57:00
BHMNCPNST01,277,485,4,average,0.5711340206185567,10,Medium,2016-12-15 10:30:00
BHMNCPNST01,284,485,5,average,0.5855670103092784,11,Medium,2016-12-15 11:03:00
BHMNCPNST01,286,485,5,average,0.5896907216494846,11,Medium,2016-12-15 11:09:00
BHMNCPNST01,298,485,8,high,0.6144329896907217,12,Medium,2016-12-15 12:00:00
